Port Name,Date,Value
Dalton Cache,3/1/2018 00:00,2027
Dalton Cache,3/1/2019 00:00,1940
Dalton Cache,4/1/1996 00:00,3642
Dalton Cache,4/1/1997 00:00,3327
Dalton Cache,4/1/1998 00:00,3694
Dalton Cache,4/1/1999 00:00,3557
Dalton Cache,4/1/2000 00:00,3768
Dalton Cache,4/1/2001 00:00,4100
Dalton Cache,4/1/2002 00:00,3643
Dalton Cache,4/1/2003 00:00,3509
Dalton Cache,4/1/2004 00:00,3630
Dalton Cache,4/1/2005 00:00,3156
Dalton Cache,4/1/2006 00:00,3566
Dalton Cache,4/1/2007 00:00,3755
Dalton Cache,4/1/2008 00:00,2818
Dalton Cache,4/1/2009 00:00,2653
Dalton Cache,4/1/2010 00:00,3311
Dalton Cache,4/1/2011 00:00,2826
Dalton Cache,4/1/2012 00:00,3179
Dalton Cache,4/1/2013 00:00,2773
Dalton Cache,4/1/2014 00:00,2871
Dalton Cache,4/1/2015 00:00,4335
Dalton Cache,4/1/2016 00:00,3131
Dalton Cache,4/1/2017 00:00,3996
Dalton Cache,4/1/2018 00:00,2470
Dalton Cache,4/1/2019 00:00,2820
Dalton Cache,5/1/1996 00:00,4592
Dalton Cache,5/1/1997 00:00,6116
Dalton Cache,5/1/1998 00:00,5718
Dalton Cache,5/1/1999 00:00,6031
Dalton Cache,5/1/2000 00:00,5411
Dalton Cache,5/1/2001 00:00,4960
Dalton Cache,5/1/2002 00:00,5157
Dalton Cache,5/1/2003 00:00,5028
Dalton Cache,5/1/2004 00:00,5118
Dalton Cache,5/1/2005 00:00,5285
Dalton Cache,5/1/2006 00:00,4864
Dalton Cache,5/1/2007 00:00,4740
Dalton Cache,5/1/2008 00:00,4114
Dalton Cache,5/1/2009 00:00,4355
Dalton Cache,5/1/2010 00:00,4773
Dalton Cache,5/1/2011 00:00,4446
Dalton Cache,5/1/2012 00:00,4354
Dalton Cache,5/1/2013 00:00,4943
Dalton Cache,5/1/2014 00:00,4940
Dalton Cache,5/1/2015 00:00,6068
Dalton Cache,5/1/2016 00:00,6226
Dalton Cache,5/1/2017 00:00,6012
Dalton Cache,5/1/2018 00:00,5856
Dalton Cache,5/1/2019 00:00,5806
Dalton Cache,6/1/1996 00:00,11283
Dalton Cache,6/1/1997 00:00,10747
Dalton Cache,6/1/1998 00:00,12016
Dalton Cache,6/1/1999 00:00,11048
Dalton Cache,6/1/2000 00:00,11135
Dalton Cache,6/1/2001 00:00,14251
Dalton Cache,6/1/2002 00:00,10406
Dalton Cache,6/1/2003 00:00,11013
Dalton Cache,6/1/2004 00:00,10252
Dalton Cache,6/1/2005 00:00,8580
Dalton Cache,6/1/2006 00:00,9989
Dalton Cache,6/1/2007 00:00,9843
Dalton Cache,6/1/2008 00:00,8372
Dalton Cache,6/1/2009 00:00,7811
Dalton Cache,6/1/2010 00:00,9113
Dalton Cache,6/1/2011 00:00,7991
Dalton Cache,6/1/2012 00:00,8075
Dalton Cache,6/1/2013 00:00,8377
Dalton Cache,6/1/2014 00:00,8516
Dalton Cache,6/1/2015 00:00,9150
Dalton Cache,6/1/2016 00:00,9601
Dalton Cache,6/1/2017 00:00,8358
Dalton Cache,6/1/2018 00:00,10345
Dalton Cache,6/1/2019 00:00,9889
Dalton Cache,7/1/1996 00:00,16088
Dalton Cache,7/1/1997 00:00,14922
Dalton Cache,7/1/1998 00:00,15087
Dalton Cache,7/1/1999 00:00,15115
Dalton Cache,7/1/2000 00:00,13657
Dalton Cache,7/1/2001 00:00,10952
Dalton Cache,7/1/2002 00:00,13119
Dalton Cache,7/1/2003 00:00,12062
Dalton Cache,7/1/2004 00:00,12896
Dalton Cache,7/1/2005 00:00,12433
Dalton Cache,7/1/2006 00:00,10812
Dalton Cache,7/1/2007 00:00,10749
Dalton Cache,7/1/2008 00:00,9317
Dalton Cache,7/1/2009 00:00,10558
Dalton Cache,7/1/2010 00:00,11382
Dalton Cache,7/1/2011 00:00,10025
Dalton Cache,7/1/2012 00:00,9995
Dalton Cache,7/1/2013 00:00,10187
Dalton Cache,7/1/2014 00:00,10943
Dalton Cache,7/1/2015 00:00,10916
Dalton Cache,7/1/2016 00:00,12076
Dalton Cache,7/1/2017 00:00,11714
Dalton Cache,7/1/2018 00:00,13078
Dalton Cache,7/1/2019 00:00,12828
Dalton Cache,8/1/1996 00:00,15660
Dalton Cache,8/1/1997 00:00,13777
Dalton Cache,8/1/1998 00:00,13863
Dalton Cache,8/1/1999 00:00,117
Dalton Cache,8/1/2000 00:00,12321
Dalton Cache,8/1/2001 00:00,13434
Dalton Cache,8/1/2002 00:00,13196
Dalton Cache,8/1/2003 00:00,11901
Dalton Cache,8/1/2004 00:00,11685
Dalton Cache,8/1/2005 00:00,10224
Dalton Cache,8/1/2006 00:00,9874
Dalton Cache,8/1/2007 00:00,10375
Dalton Cache,8/1/2008 00:00,9546
Dalton Cache,8/1/2009 00:00,9291
Dalton Cache,8/1/2010 00:00,10033
Dalton Cache,8/1/2011 00:00,9920
Dalton Cache,8/1/2012 00:00,9310
Dalton Cache,8/1/2013 00:00,9343
Dalton Cache,8/1/2014 00:00,10371
Dalton Cache,8/1/2015 00:00,10616
Dalton Cache,8/1/2016 00:00,11403
Dalton Cache,8/1/2017 00:00,11138
Dalton Cache,8/1/2018 00:00,11990
Dalton Cache,8/1/2019 00:00,12320
Dalton Cache,9/1/1996 00:00,7368
Dalton Cache,9/1/1997 00:00,6473
Dalton Cache,9/1/1998 00:00,6949
Dalton Cache,9/1/1999 00:00,7678
Dalton Cache,9/1/2000 00:00,7084
Dalton Cache,9/1/2001 00:00,6578
Dalton Cache,9/1/2002 00:00,6855
Dalton Cache,9/1/2003 00:00,6077
Dalton Cache,9/1/2004 00:00,5794
Dalton Cache,9/1/2005 00:00,5982
Dalton Cache,9/1/2006 00:00,5927
Dalton Cache,9/1/2007 00:00,6107
Dalton Cache,9/1/2008 00:00,4978
Dalton Cache,9/1/2009 00:00,5458
Dalton Cache,9/1/2010 00:00,5743
Dalton Cache,9/1/2011 00:00,5572
Dalton Cache,9/1/2012 00:00,5861
Dalton Cache,9/1/2013 00:00,5787
Dalton Cache,9/1/2014 00:00,5710
Dalton Cache,9/1/2015 00:00,6257
Dalton Cache,9/1/2016 00:00,7875
Dalton Cache,9/1/2017 00:00,7092
Dalton Cache,9/1/2018 00:00,7819
Dalton Cache,9/1/2019 00:00,7440
Danville,1/1/1996 00:00,20694
Danville,1/1/1997 00:00,19814
Danville,1/1/1998 00:00,19265
Danville,1/1/1999 00:00,15908
Danville,1/1/2000 00:00,14519
Danville,1/1/2001 00:00,14680
Danville,1/1/2002 00:00,13196
Danville,1/1/2003 00:00,10983
Danville,1/1/2004 00:00,10306
Danville,1/1/2005 00:00,10862
Danville,1/1/2006 00:00,9481
Danville,1/1/2007 00:00,9410
Danville,1/1/2008 00:00,10616
Danville,1/1/2009 00:00,8351
Danville,1/1/2010 00:00,9179
Danville,1/1/2011 00:00,10046
Danville,1/1/2012 00:00,9701
Danville,1/1/2013 00:00,9305
Danville,1/1/2014 00:00,9328
Danville,1/1/2015 00:00,7696
Danville,1/1/2016 00:00,7123
Danville,1/1/2017 00:00,6568
Danville,1/1/2018 00:00,6690
Danville,1/1/2019 00:00,5624
Danville,1/1/2020 00:00,5434
Danville,10/1/1996 00:00,22289
Danville,10/1/1997 00:00,21442
Danville,10/1/1998 00:00,17738
Danville,10/1/1999 00:00,17163
Danville,10/1/2000 00:00,16485
Danville,10/1/2001 00:00,12942
Danville,10/1/2002 00:00,13218
Danville,10/1/2003 00:00,12269
Danville,10/1/2004 00:00,15018
Danville,10/1/2005 00:00,13062
Danville,10/1/2006 00:00,12288
Danville,10/1/2007 00:00,12914
Danville,10/1/2008 00:00,11746
Danville,10/1/2009 00:00,10705
Danville,10/1/2010 00:00,11626
Danville,10/1/2011 00:00,12396
Danville,10/1/2012 00:00,12221
Danville,10/1/2013 00:00,11551
Danville,10/1/2014 00:00,10426
Danville,10/1/2015 00:00,7811
Danville,10/1/2016 00:00,7778
Danville,10/1/2017 00:00,7349
Danville,10/1/2018 00:00,6962
Danville,10/1/2019 00:00,6417
Danville,11/1/1996 00:00,20258
Danville,11/1/1997 00:00,20404
Danville,11/1/1998 00:00,16166
Danville,11/1/1999 00:00,15587
Danville,11/1/2000 00:00,14887
Danville,11/1/2001 00:00,12475
Danville,11/1/2002 00:00,12082
Danville,11/1/2003 00:00,10711
Danville,11/1/2004 00:00,11632
Danville,11/1/2005 00:00,11171
Danville,11/1/2006 00:00,10250
Danville,11/1/2007 00:00,12210
Danville,11/1/2008 00:00,9399
Danville,11/1/2009 00:00,9406
Danville,11/1/2010 00:00,10304
Danville,11/1/2011 00:00,10695
Danville,11/1/2012 00:00,10805
Danville,11/1/2013 00:00,10296
Danville,11/1/2014 00:00,8600
Danville,11/1/2015 00:00,6552
Danville,11/1/2016 00:00,6956
Danville,11/1/2017 00:00,7568
Danville,11/1/2018 00:00,6243
Danville,11/1/2019 00:00,5662
Danville,12/1/1996 00:00,19192
Danville,12/1/1997 00:00,21433
Danville,12/1/1998 00:00,16247
Danville,12/1/1999 00:00,16510
Danville,12/1/2000 00:00,14381
Danville,12/1/2001 00:00,12984
Danville,12/1/2002 00:00,11643
Danville,12/1/2003 00:00,10252
Danville,12/1/2004 00:00,12279
Danville,12/1/2005 00:00,10786
Danville,12/1/2006 00:00,11195
Danville,12/1/2007 00:00,12411
Danville,12/1/2008 00:00,9430
Danville,12/1/2009 00:00,10580
Danville,12/1/2010 00:00,11471
Danville,12/1/2011 00:00,11802
Danville,12/1/2012 00:00,11659
Danville,12/1/2013 00:00,11484
Danville,12/1/2014 00:00,9898
Danville,12/1/2015 00:00,7851
Danville,12/1/2016 00:00,7969
Danville,12/1/2017 00:00,8012
Danville,12/1/2018 00:00,6972
Danville,12/1/2019 00:00,6578
Danville,2/1/1996 00:00,22167
Danville,2/1/1997 00:00,18811
Danville,2/1/1998 00:00,18788
Danville,2/1/1999 00:00,14636
Danville,2/1/2000 00:00,16832
Danville,2/1/2001 00:00,14594
Danville,2/1/2002 00:00,12306
Danville,2/1/2003 00:00,11311
Danville,2/1/2004 00:00,10699
Danville,2/1/2005 00:00,10834
Danville,2/1/2006 00:00,9168
Danville,2/1/2007 00:00,9203
Danville,2/1/2008 00:00,10879
Danville,2/1/2009 00:00,8331
Danville,2/1/2010 00:00,8168
Danville,2/1/2011 00:00,10137
Danville,2/1/2012 00:00,9825
Danville,2/1/2013 00:00,9374
Danville,2/1/2014 00:00,7513
Danville,2/1/2015 00:00,7419
Danville,2/1/2016 00:00,6155
Danville,2/1/2017 00:00,5741
Danville,2/1/2018 00:00,6298
Danville,2/1/2019 00:00,5238
Danville,2/1/2020 00:00,5293
Danville,3/1/1996 00:00,24282
Danville,3/1/1997 00:00,22268
Danville,3/1/1998 00:00,20858
Danville,3/1/1999 00:00,0
Danville,3/1/2000 00:00,18343
Danville,3/1/2001 00:00,16396
Danville,3/1/2002 00:00,14232
Danville,3/1/2003 00:00,11760
Danville,3/1/2004 00:00,11276
Danville,3/1/2005 00:00,12713
Danville,3/1/2006 00:00,11542
Danville,3/1/2007 00:00,11440
Danville,3/1/2008 00:00,12431
Danville,3/1/2009 00:00,9609
Danville,3/1/2010 00:00,9881
Danville,3/1/2011 00:00,12006
Danville,3/1/2012 00:00,11689
Danville,3/1/2013 00:00,10709
Danville,3/1/2014 00:00,9566
Danville,3/1/2015 00:00,8506
Danville,3/1/2016 00:00,7981
Danville,3/1/2017 00:00,6801
Danville,3/1/2018 00:00,7359
Danville,3/1/2019 00:00,6269
Danville,4/1/1996 00:00,24437
Danville,4/1/1997 00:00,22989
Danville,4/1/1998 00:00,22042
Danville,4/1/1999 00:00,17727
Danville,4/1/2000 00:00,18100
Danville,4/1/2001 00:00,16438
Danville,4/1/2002 00:00,14323
Danville,4/1/2003 00:00,12331
Danville,4/1/2004 00:00,12173
Danville,4/1/2005 00:00,13634
Danville,4/1/2006 00:00,13349
Danville,4/1/2007 00:00,11960
Danville,4/1/2008 00:00,14165
Danville,4/1/2009 00:00,10123
Danville,4/1/2010 00:00,10850
Danville,4/1/2011 00:00,13023
Danville,4/1/2012 00:00,12100
Danville,4/1/2013 00:00,11448
Danville,4/1/2014 00:00,10538
Danville,4/1/2015 00:00,9095
Danville,4/1/2016 00:00,7676
Danville,4/1/2017 00:00,8330
Danville,4/1/2018 00:00,7844
Danville,4/1/2019 00:00,7089
Danville,5/1/1996 00:00,27718
Danville,5/1/1997 00:00,25321
Danville,5/1/1998 00:00,24160
Danville,5/1/1999 00:00,20475
Danville,5/1/2000 00:00,19462
Danville,5/1/2001 00:00,23313
Danville,5/1/2002 00:00,15604
Danville,5/1/2003 00:00,13983
Danville,5/1/2004 00:00,11916
Danville,5/1/2005 00:00,14217
Danville,5/1/2006 00:00,15418
Danville,5/1/2007 00:00,14816
Danville,5/1/2008 00:00,17374
Danville,5/1/2009 00:00,12106
Danville,5/1/2010 00:00,12372
Danville,5/1/2011 00:00,14736
Danville,5/1/2012 00:00,13874
Danville,5/1/2013 00:00,13603
Danville,5/1/2014 00:00,12205
Danville,5/1/2015 00:00,10184
Danville,5/1/2016 00:00,8604
Danville,5/1/2017 00:00,9981
Danville,5/1/2018 00:00,7759
Danville,5/1/2019 00:00,7798
Danville,6/1/1996 00:00,27892
Danville,6/1/1997 00:00,26717
Danville,6/1/1998 00:00,22696
Danville,6/1/1999 00:00,20273
Danville,6/1/2000 00:00,20202
Danville,6/1/2001 00:00,20722
Danville,6/1/2002 00:00,15256
Danville,6/1/2003 00:00,14645
Danville,6/1/2004 00:00,13220
Danville,6/1/2005 00:00,14659
Danville,6/1/2006 00:00,15307
Danville,6/1/2007 00:00,5481
Danville,6/1/2008 00:00,17380
Danville,6/1/2009 00:00,12185
Danville,6/1/2010 00:00,13148
Danville,6/1/2011 00:00,14673
Danville,6/1/2012 00:00,13889
Danville,6/1/2013 00:00,14308
Danville,6/1/2014 00:00,13062
Danville,6/1/2015 00:00,10512
Danville,6/1/2016 00:00,9756
Danville,6/1/2017 00:00,8995
Danville,6/1/2018 00:00,8723
Danville,6/1/2019 00:00,7900
Danville,7/1/1996 00:00,20931
Danville,7/1/1997 00:00,29202
Danville,7/1/1998 00:00,24260
Danville,7/1/1999 00:00,21884
Danville,7/1/2000 00:00,21688
Danville,7/1/2001 00:00,22088
Danville,7/1/2002 00:00,17361
Danville,7/1/2003 00:00,15613
Danville,7/1/2004 00:00,15321
Danville,7/1/2005 00:00,16930
Danville,7/1/2006 00:00,16392
Danville,7/1/2007 00:00,6235
Danville,7/1/2008 00:00,19800
Danville,7/1/2009 00:00,14579
Danville,7/1/2010 00:00,16508
Danville,7/1/2011 00:00,17083
Danville,7/1/2012 00:00,15561
Danville,7/1/2013 00:00,16664
Danville,7/1/2014 00:00,14708
Danville,7/1/2015 00:00,11218
Danville,7/1/2016 00:00,10858
Danville,7/1/2017 00:00,10216
Danville,7/1/2018 00:00,10158
Danville,7/1/2019 00:00,9488
Danville,8/1/1996 00:00,29168
Danville,8/1/1997 00:00,29444
Danville,8/1/1998 00:00,23021
Danville,8/1/1999 00:00,20977
Danville,8/1/2000 00:00,20543
Danville,8/1/2001 00:00,20380
Danville,8/1/2002 00:00,17051
Danville,8/1/2003 00:00,16855
Danville,8/1/2004 00:00,6016
Danville,8/1/2005 00:00,18596
Danville,8/1/2006 00:00,16664
Danville,8/1/2007 00:00,16685
Danville,8/1/2008 00:00,17860
Danville,8/1/2009 00:00,14256
Danville,8/1/2010 00:00,16485
Danville,8/1/2011 00:00,16469
Danville,8/1/2012 00:00,16600
Danville,8/1/2013 00:00,16192
Danville,8/1/2014 00:00,14469
Danville,8/1/2015 00:00,10107
Danville,8/1/2016 00:00,10801
Danville,8/1/2017 00:00,9727
Danville,8/1/2018 00:00,9717
Danville,8/1/2019 00:00,9251
Danville,9/1/1996 00:00,23635
Danville,9/1/1997 00:00,23201
Danville,9/1/1998 00:00,19241
Danville,9/1/1999 00:00,17930
Danville,9/1/2000 00:00,17474
Danville,9/1/2001 00:00,14644
Danville,9/1/2002 00:00,13779
Danville,9/1/2003 00:00,12970
Danville,9/1/2004 00:00,13524
Danville,9/1/2005 00:00,16075
Danville,9/1/2006 00:00,12954
Danville,9/1/2007 00:00,13434
Danville,9/1/2008 00:00,13907
Danville,9/1/2009 00:00,11941
Danville,9/1/2010 00:00,12355
Danville,9/1/2011 00:00,13980
Danville,9/1/2012 00:00,13814
Danville,9/1/2013 00:00,12490
Danville,9/1/2014 00:00,11348
Danville,9/1/2015 00:00,7852
Danville,9/1/2016 00:00,8903
Danville,9/1/2017 00:00,8874
Danville,9/1/2018 00:00,7492
Danville,9/1/2019 00:00,6903
Del Bonita,1/1/1996 00:00,7312
Del Bonita,1/1/1997 00:00,4695
Del Bonita,1/1/1998 00:00,5910
Del Bonita,1/1/1999 00:00,7173
Del Bonita,1/1/2000 00:00,6442
Del Bonita,1/1/2001 00:00,4265
Del Bonita,1/1/2002 00:00,3203
Del Bonita,1/1/2003 00:00,3770
Del Bonita,1/1/2004 00:00,3170
Del Bonita,1/1/2005 00:00,3438
Del Bonita,1/1/2006 00:00,6260
Del Bonita,1/1/2007 00:00,2249
Del Bonita,1/1/2008 00:00,3499
Del Bonita,1/1/2009 00:00,2965
Del Bonita,1/1/2010 00:00,3526
Del Bonita,1/1/2011 00:00,3316
Del Bonita,1/1/2012 00:00,4324
Del Bonita,1/1/2013 00:00,4328
Del Bonita,1/1/2014 00:00,5106
Del Bonita,1/1/2015 00:00,5428
Del Bonita,1/1/2016 00:00,4545
Del Bonita,1/1/2017 00:00,4350
Del Bonita,1/1/2018 00:00,4488
Del Bonita,1/1/2019 00:00,4700
Del Bonita,1/1/2020 00:00,4609
Del Bonita,10/1/1996 00:00,6296
Del Bonita,10/1/1997 00:00,6415
Del Bonita,10/1/1998 00:00,7755
Del Bonita,10/1/1999 00:00,7402
Del Bonita,10/1/2000 00:00,6144
Del Bonita,10/1/2001 00:00,4405
Del Bonita,10/1/2002 00:00,3457
Del Bonita,10/1/2003 00:00,4452
Del Bonita,10/1/2004 00:00,4244
Del Bonita,10/1/2005 00:00,4353
Del Bonita,10/1/2006 00:00,3180
Del Bonita,10/1/2007 00:00,4733
Del Bonita,10/1/2008 00:00,4582
Del Bonita,10/1/2009 00:00,4333
Del Bonita,10/1/2010 00:00,5576
Del Bonita,10/1/2011 00:00,5304
Del Bonita,10/1/2012 00:00,5411
Del Bonita,10/1/2013 00:00,6205
Del Bonita,10/1/2014 00:00,7052
Del Bonita,10/1/2015 00:00,5975
Del Bonita,10/1/2016 00:00,5819
Del Bonita,10/1/2017 00:00,5929
Del Bonita,10/1/2018 00:00,5418
Del Bonita,10/1/2019 00:00,4727
Del Bonita,11/1/1996 00:00,6079
Del Bonita,11/1/1997 00:00,6626
Del Bonita,11/1/1998 00:00,7051
Del Bonita,11/1/1999 00:00,7528
Del Bonita,11/1/2000 00:00,3823
Del Bonita,11/1/2001 00:00,4438
Del Bonita,11/1/2002 00:00,3876
Del Bonita,11/1/2003 00:00,3381
Del Bonita,11/1/2004 00:00,4341
Del Bonita,11/1/2005 00:00,3700
Del Bonita,11/1/2006 00:00,2384
Del Bonita,11/1/2007 00:00,5331
Del Bonita,11/1/2008 00:00,4205
Del Bonita,11/1/2009 00:00,4479
Del Bonita,11/1/2010 00:00,4065
Del Bonita,11/1/2011 00:00,5078
Del Bonita,11/1/2012 00:00,4928
Del Bonita,11/1/2013 00:00,5958
Del Bonita,11/1/2014 00:00,5589
Del Bonita,11/1/2015 00:00,5045
Del Bonita,11/1/2016 00:00,6226
Del Bonita,11/1/2017 00:00,4914
Del Bonita,11/1/2018 00:00,5078
Del Bonita,11/1/2019 00:00,4287
Del Bonita,12/1/1996 00:00,6103
Del Bonita,12/1/1997 00:00,7441
Del Bonita,12/1/1998 00:00,8002
Del Bonita,12/1/1999 00:00,9819
Del Bonita,12/1/2000 00:00,4265
Del Bonita,12/1/2001 00:00,5237
Del Bonita,12/1/2002 00:00,4281
Del Bonita,12/1/2003 00:00,5152
Del Bonita,12/1/2004 00:00,4709
Del Bonita,12/1/2005 00:00,3346
Del Bonita,12/1/2006 00:00,3488
Del Bonita,12/1/2007 00:00,5354
Del Bonita,12/1/2008 00:00,3789
Del Bonita,12/1/2009 00:00,4890
Del Bonita,12/1/2010 00:00,6140
Del Bonita,12/1/2011 00:00,6779
Del Bonita,12/1/2012 00:00,7621
Del Bonita,12/1/2013 00:00,7677
Del Bonita,12/1/2014 00:00,8633
Del Bonita,12/1/2015 00:00,7860
Del Bonita,12/1/2016 00:00,7155
Del Bonita,12/1/2017 00:00,7534
Del Bonita,12/1/2018 00:00,7614
Del Bonita,12/1/2019 00:00,7295
Del Bonita,2/1/1996 00:00,6630
Del Bonita,2/1/1997 00:00,5777
Del Bonita,2/1/1998 00:00,6791
Del Bonita,2/1/1999 00:00,7736
Del Bonita,2/1/2000 00:00,6656
Del Bonita,2/1/2001 00:00,3681
Del Bonita,2/1/2002 00:00,3287
Del Bonita,2/1/2003 00:00,3430
Del Bonita,2/1/2004 00:00,3890
Del Bonita,2/1/2005 00:00,3927
Del Bonita,2/1/2006 00:00,3445
Del Bonita,2/1/2007 00:00,2400
Del Bonita,2/1/2008 00:00,4253
Del Bonita,2/1/2009 00:00,3675
Del Bonita,2/1/2010 00:00,4656
Del Bonita,2/1/2011 00:00,4514
Del Bonita,2/1/2012 00:00,5716
Del Bonita,2/1/2013 00:00,6679
Del Bonita,2/1/2014 00:00,6467
Del Bonita,2/1/2015 00:00,6515
Del Bonita,2/1/2016 00:00,5548
Del Bonita,2/1/2017 00:00,5830
Del Bonita,2/1/2018 00:00,4758
Del Bonita,2/1/2019 00:00,5062
Del Bonita,2/1/2020 00:00,5784
Del Bonita,3/1/1996 00:00,7734
Del Bonita,3/1/1997 00:00,6327
Del Bonita,3/1/1998 00:00,6347
Del Bonita,3/1/1999 00:00,8126
Del Bonita,3/1/2000 00:00,6497
Del Bonita,3/1/2001 00:00,4321
Del Bonita,3/1/2002 00:00,3681
Del Bonita,3/1/2003 00:00,3485
Del Bonita,3/1/2004 00:00,3900
Del Bonita,3/1/2005 00:00,4020
Del Bonita,3/1/2006 00:00,3772
Del Bonita,3/1/2007 00:00,2645
Del Bonita,3/1/2008 00:00,4385
Del Bonita,3/1/2009 00:00,3200
Del Bonita,3/1/2010 00:00,4197
Del Bonita,3/1/2011 00:00,4133
Del Bonita,3/1/2012 00:00,4808
Del Bonita,3/1/2013 00:00,6673
Del Bonita,3/1/2014 00:00,5506
Del Bonita,3/1/2015 00:00,4854
Del Bonita,3/1/2016 00:00,5386
Del Bonita,3/1/2017 00:00,5329
Del Bonita,3/1/2018 00:00,5580
Del Bonita,3/1/2019 00:00,4831
Del Bonita,4/1/1996 00:00,8915
Del Bonita,4/1/1997 00:00,5711
Del Bonita,4/1/1998 00:00,7471
Del Bonita,4/1/1999 00:00,7745
Del Bonita,4/1/2000 00:00,6374
Del Bonita,4/1/2001 00:00,3914
Del Bonita,4/1/2002 00:00,4622
Del Bonita,4/1/2003 00:00,4182
Del Bonita,4/1/2004 00:00,5035
Del Bonita,4/1/2005 00:00,4560
Del Bonita,4/1/2006 00:00,3314
Del Bonita,4/1/2007 00:00,3148
Del Bonita,4/1/2008 00:00,3884
Del Bonita,4/1/2009 00:00,4085
Del Bonita,4/1/2010 00:00,4835
Del Bonita,4/1/2011 00:00,5261
Del Bonita,4/1/2012 00:00,5267
Del Bonita,4/1/2013 00:00,4717
Del Bonita,4/1/2014 00:00,6648
Del Bonita,4/1/2015 00:00,5938
Del Bonita,4/1/2016 00:00,4816
Del Bonita,4/1/2017 00:00,5445
Del Bonita,4/1/2018 00:00,4608
Del Bonita,4/1/2019 00:00,5349
Del Bonita,5/1/1996 00:00,7958
Del Bonita,5/1/1997 00:00,7720
Del Bonita,5/1/1998 00:00,8532
Del Bonita,5/1/1999 00:00,8930
Del Bonita,5/1/2000 00:00,5658
Del Bonita,5/1/2001 00:00,4675
Del Bonita,5/1/2002 00:00,4969
Del Bonita,5/1/2003 00:00,4738
Del Bonita,5/1/2004 00:00,5591
Del Bonita,5/1/2005 00:00,5177
Del Bonita,5/1/2006 00:00,6476
Del Bonita,5/1/2007 00:00,3596
Del Bonita,5/1/2008 00:00,5128
Del Bonita,5/1/2009 00:00,5039
Del Bonita,5/1/2010 00:00,5528
Del Bonita,5/1/2011 00:00,5160
Del Bonita,5/1/2012 00:00,5728
Del Bonita,5/1/2013 00:00,6422
Del Bonita,5/1/2014 00:00,7304
Del Bonita,5/1/2015 00:00,6999
Del Bonita,5/1/2016 00:00,6130
Del Bonita,5/1/2017 00:00,6119
Del Bonita,5/1/2018 00:00,6517
Del Bonita,5/1/2019 00:00,6464
Del Bonita,6/1/1996 00:00,9401
Del Bonita,6/1/1997 00:00,8458
Del Bonita,6/1/1998 00:00,8995
Del Bonita,6/1/1999 00:00,9605
Del Bonita,6/1/2000 00:00,6390
Del Bonita,6/1/2001 00:00,3618
Del Bonita,6/1/2002 00:00,6510
Del Bonita,6/1/2003 00:00,5520
Del Bonita,6/1/2004 00:00,5806
Del Bonita,6/1/2005 00:00,5971
Del Bonita,6/1/2006 00:00,6577
Del Bonita,6/1/2007 00:00,4917
Del Bonita,6/1/2008 00:00,5470
Del Bonita,6/1/2009 00:00,5256
Del Bonita,6/1/2010 00:00,6127
Del Bonita,6/1/2011 00:00,6837
Del Bonita,6/1/2012 00:00,7597
Del Bonita,6/1/2013 00:00,8536
Del Bonita,6/1/2014 00:00,8781
Del Bonita,6/1/2015 00:00,8709
Del Bonita,6/1/2016 00:00,8743
Del Bonita,6/1/2017 00:00,8884
Del Bonita,6/1/2018 00:00,9021
Del Bonita,6/1/2019 00:00,8169
Del Bonita,7/1/1996 00:00,10315
Del Bonita,7/1/1997 00:00,9490
Del Bonita,7/1/1998 00:00,12287
Del Bonita,7/1/1999 00:00,12393
Del Bonita,7/1/2000 00:00,8783
Del Bonita,7/1/2001 00:00,5016
Del Bonita,7/1/2002 00:00,7669
Del Bonita,7/1/2003 00:00,7468
Del Bonita,7/1/2004 00:00,8717
Del Bonita,7/1/2005 00:00,5149
Del Bonita,7/1/2006 00:00,8286
Del Bonita,7/1/2007 00:00,6642
Del Bonita,7/1/2008 00:00,7810
Del Bonita,7/1/2009 00:00,8248
Del Bonita,7/1/2010 00:00,10072
Del Bonita,7/1/2011 00:00,10651
Del Bonita,7/1/2012 00:00,9575
Del Bonita,7/1/2013 00:00,11158
Del Bonita,7/1/2014 00:00,13467
Del Bonita,7/1/2015 00:00,14617
Del Bonita,7/1/2016 00:00,13696
Del Bonita,7/1/2017 00:00,12892
Del Bonita,7/1/2018 00:00,12613
Del Bonita,7/1/2019 00:00,12283
Del Bonita,8/1/1996 00:00,9383
Del Bonita,8/1/1997 00:00,9338
Del Bonita,8/1/1998 00:00,10358
Del Bonita,8/1/1999 00:00,10544
Del Bonita,8/1/2000 00:00,9025
Del Bonita,8/1/2001 00:00,5318
Del Bonita,8/1/2002 00:00,7309
Del Bonita,8/1/2003 00:00,7342
Del Bonita,8/1/2004 00:00,7546
Del Bonita,8/1/2005 00:00,4539
Del Bonita,8/1/2006 00:00,8081
Del Bonita,8/1/2007 00:00,7098
Del Bonita,8/1/2008 00:00,10926
Del Bonita,8/1/2009 00:00,7642
Del Bonita,8/1/2010 00:00,9042
Del Bonita,8/1/2011 00:00,9297
Del Bonita,8/1/2012 00:00,11468
Del Bonita,8/1/2013 00:00,14449
Del Bonita,8/1/2014 00:00,15158
Del Bonita,8/1/2015 00:00,10192
Del Bonita,8/1/2016 00:00,10460
Del Bonita,8/1/2017 00:00,12384
