Port Name,Date,Value
Del Rio,7/1/2006 00:00,521976
Del Rio,7/1/2007 00:00,418976
Del Rio,7/1/2008 00:00,408473
Del Rio,7/1/2009 00:00,309670
Del Rio,7/1/2010 00:00,323801
Del Rio,7/1/2011 00:00,351613
Del Rio,7/1/2012 00:00,346934
Del Rio,7/1/2013 00:00,354508
Del Rio,7/1/2014 00:00,376103
Del Rio,7/1/2015 00:00,393725
Del Rio,7/1/2016 00:00,424680
Del Rio,7/1/2017 00:00,450162
Del Rio,7/1/2018 00:00,438434
Del Rio,7/1/2019 00:00,407118
Del Rio,8/1/1996 00:00,609868
Del Rio,8/1/1997 00:00,654861
Del Rio,8/1/1998 00:00,546956
Del Rio,8/1/1999 00:00,680125
Del Rio,8/1/2000 00:00,648806
Del Rio,8/1/2001 00:00,560987
Del Rio,8/1/2002 00:00,635159
Del Rio,8/1/2003 00:00,581177
Del Rio,8/1/2004 00:00,537373
Del Rio,8/1/2005 00:00,502368
Del Rio,8/1/2006 00:00,500668
Del Rio,8/1/2007 00:00,402710
Del Rio,8/1/2008 00:00,388214
Del Rio,8/1/2009 00:00,328065
Del Rio,8/1/2010 00:00,341151
Del Rio,8/1/2011 00:00,341249
Del Rio,8/1/2012 00:00,337884
Del Rio,8/1/2013 00:00,352221
Del Rio,8/1/2014 00:00,379758
Del Rio,8/1/2015 00:00,396910
Del Rio,8/1/2016 00:00,410265
Del Rio,8/1/2017 00:00,430792
Del Rio,8/1/2018 00:00,433446
Del Rio,8/1/2019 00:00,400227
Del Rio,9/1/1996 00:00,592448
Del Rio,9/1/1997 00:00,612380
Del Rio,9/1/1998 00:00,598553
Del Rio,9/1/1999 00:00,653460
Del Rio,9/1/2000 00:00,643169
Del Rio,9/1/2001 00:00,493708
Del Rio,9/1/2002 00:00,561299
Del Rio,9/1/2003 00:00,532006
Del Rio,9/1/2004 00:00,511642
Del Rio,9/1/2005 00:00,457049
Del Rio,9/1/2006 00:00,483530
Del Rio,9/1/2007 00:00,378173
Del Rio,9/1/2008 00:00,368511
Del Rio,9/1/2009 00:00,297215
Del Rio,9/1/2010 00:00,311749
Del Rio,9/1/2011 00:00,321480
Del Rio,9/1/2012 00:00,328252
Del Rio,9/1/2013 00:00,334773
Del Rio,9/1/2014 00:00,360589
Del Rio,9/1/2015 00:00,372906
Del Rio,9/1/2016 00:00,407078
Del Rio,9/1/2017 00:00,417278
Del Rio,9/1/2018 00:00,415750
Del Rio,9/1/2019 00:00,397389
Douglas,1/1/1996 00:00,542855
Douglas,1/1/1997 00:00,579568
Douglas,1/1/1998 00:00,668841
Douglas,1/1/1999 00:00,670389
Douglas,1/1/2000 00:00,755517
Douglas,1/1/2001 00:00,741726
Douglas,1/1/2002 00:00,1023109
Douglas,1/1/2003 00:00,646214
Douglas,1/1/2004 00:00,549390
Douglas,1/1/2005 00:00,536300
Douglas,1/1/2006 00:00,549444
Douglas,1/1/2007 00:00,560763
Douglas,1/1/2008 00:00,504686
Douglas,1/1/2009 00:00,631835
Douglas,1/1/2010 00:00,470353
Douglas,1/1/2011 00:00,429266
Douglas,1/1/2012 00:00,420411
Douglas,1/1/2013 00:00,454813
Douglas,1/1/2014 00:00,490273
Douglas,1/1/2015 00:00,466180
Douglas,1/1/2016 00:00,412085
Douglas,1/1/2017 00:00,442152
Douglas,1/1/2018 00:00,496032
Douglas,1/1/2019 00:00,446189
Douglas,1/1/2020 00:00,402234
Douglas,10/1/1996 00:00,613225
Douglas,10/1/1997 00:00,692618
Douglas,10/1/1998 00:00,703989
Douglas,10/1/1999 00:00,751250
Douglas,10/1/2000 00:00,767965
Douglas,10/1/2001 00:00,624856
Douglas,10/1/2002 00:00,819284
Douglas,10/1/2003 00:00,584340
Douglas,10/1/2004 00:00,578119
Douglas,10/1/2005 00:00,627730
Douglas,10/1/2006 00:00,625614
Douglas,10/1/2007 00:00,571631
Douglas,10/1/2008 00:00,553584
Douglas,10/1/2009 00:00,487663
Douglas,10/1/2010 00:00,434327
Douglas,10/1/2011 00:00,394308
Douglas,10/1/2012 00:00,458289
Douglas,10/1/2013 00:00,534921
Douglas,10/1/2014 00:00,472094
Douglas,10/1/2015 00:00,452867
Douglas,10/1/2016 00:00,433001
Douglas,10/1/2017 00:00,525754
Douglas,10/1/2018 00:00,464396
Douglas,10/1/2019 00:00,421426
Douglas,11/1/1996 00:00,622376
Douglas,11/1/1997 00:00,663635
Douglas,11/1/1998 00:00,690092
Douglas,11/1/1999 00:00,729309
Douglas,11/1/2000 00:00,755134
Douglas,11/1/2001 00:00,749325
Douglas,11/1/2002 00:00,730713
Douglas,11/1/2003 00:00,657193
Douglas,11/1/2004 00:00,663091
Douglas,11/1/2005 00:00,592131
Douglas,11/1/2006 00:00,603653
Douglas,11/1/2007 00:00,552136
Douglas,11/1/2008 00:00,552175
Douglas,11/1/2009 00:00,490936
Douglas,11/1/2010 00:00,421906
Douglas,11/1/2011 00:00,428591
Douglas,11/1/2012 00:00,420014
Douglas,11/1/2013 00:00,530628
Douglas,11/1/2014 00:00,459439
Douglas,11/1/2015 00:00,475150
Douglas,11/1/2016 00:00,466729
Douglas,11/1/2017 00:00,535942
Douglas,11/1/2018 00:00,430141
Douglas,11/1/2019 00:00,390221
Douglas,12/1/1996 00:00,612664
Douglas,12/1/1997 00:00,685267
Douglas,12/1/1998 00:00,718210
Douglas,12/1/1999 00:00,765875
Douglas,12/1/2000 00:00,801389
Douglas,12/1/2001 00:00,993421
Douglas,12/1/2002 00:00,724527
Douglas,12/1/2003 00:00,585476
Douglas,12/1/2004 00:00,631483
Douglas,12/1/2005 00:00,650267
Douglas,12/1/2006 00:00,649331
Douglas,12/1/2007 00:00,579550
Douglas,12/1/2008 00:00,141379
Douglas,12/1/2009 00:00,534833
Douglas,12/1/2010 00:00,445688
Douglas,12/1/2011 00:00,434930
Douglas,12/1/2012 00:00,495808
Douglas,12/1/2013 00:00,579413
Douglas,12/1/2014 00:00,488288
Douglas,12/1/2015 00:00,456508
Douglas,12/1/2016 00:00,484856
Douglas,12/1/2017 00:00,544913
Douglas,12/1/2018 00:00,483343
Douglas,12/1/2019 00:00,420933
Douglas,2/1/1996 00:00,537408
Douglas,2/1/1997 00:00,546001
Douglas,2/1/1998 00:00,615707
Douglas,2/1/1999 00:00,655435
Douglas,2/1/2000 00:00,699163
Douglas,2/1/2001 00:00,582923
Douglas,2/1/2002 00:00,924012
Douglas,2/1/2003 00:00,615993
Douglas,2/1/2004 00:00,526075
Douglas,2/1/2005 00:00,539789
Douglas,2/1/2006 00:00,534082
Douglas,2/1/2007 00:00,528930
Douglas,2/1/2008 00:00,538531
Douglas,2/1/2009 00:00,575789
Douglas,2/1/2010 00:00,459278
Douglas,2/1/2011 00:00,384348
Douglas,2/1/2012 00:00,408255
Douglas,2/1/2013 00:00,444377
Douglas,2/1/2014 00:00,403146
Douglas,2/1/2015 00:00,447859
Douglas,2/1/2016 00:00,417434
Douglas,2/1/2017 00:00,406761
Douglas,2/1/2018 00:00,463336
Douglas,2/1/2019 00:00,419944
Douglas,2/1/2020 00:00,386223
Douglas,3/1/1996 00:00,606847
Douglas,3/1/1997 00:00,613853
Douglas,3/1/1998 00:00,678448
Douglas,3/1/1999 00:00,762124
Douglas,3/1/2000 00:00,769348
Douglas,3/1/2001 00:00,662362
Douglas,3/1/2002 00:00,946542
Douglas,3/1/2003 00:00,748449
Douglas,3/1/2004 00:00,551917
Douglas,3/1/2005 00:00,635619
Douglas,3/1/2006 00:00,584144
Douglas,3/1/2007 00:00,583262
Douglas,3/1/2008 00:00,550514
Douglas,3/1/2009 00:00,610102
Douglas,3/1/2010 00:00,489646
Douglas,3/1/2011 00:00,435102
Douglas,3/1/2012 00:00,448246
Douglas,3/1/2013 00:00,463973
Douglas,3/1/2014 00:00,467552
Douglas,3/1/2015 00:00,491172
Douglas,3/1/2016 00:00,457443
Douglas,3/1/2017 00:00,502116
Douglas,3/1/2018 00:00,515457
Douglas,3/1/2019 00:00,479971
Douglas,4/1/1996 00:00,559587
Douglas,4/1/1997 00:00,594576
Douglas,4/1/1998 00:00,709455
Douglas,4/1/1999 00:00,723312
Douglas,4/1/2000 00:00,760076
Douglas,4/1/2001 00:00,639878
Douglas,4/1/2002 00:00,893768
Douglas,4/1/2003 00:00,712426
Douglas,4/1/2004 00:00,557302
Douglas,4/1/2005 00:00,657575
Douglas,4/1/2006 00:00,597963
Douglas,4/1/2007 00:00,594112
Douglas,4/1/2008 00:00,588089
Douglas,4/1/2009 00:00,606889
Douglas,4/1/2010 00:00,449840
Douglas,4/1/2011 00:00,436395
Douglas,4/1/2012 00:00,449008
Douglas,4/1/2013 00:00,498771
Douglas,4/1/2014 00:00,440596
Douglas,4/1/2015 00:00,468280
Douglas,4/1/2016 00:00,470870
Douglas,4/1/2017 00:00,488465
Douglas,4/1/2018 00:00,496946
Douglas,4/1/2019 00:00,444788
Douglas,5/1/1996 00:00,614215
Douglas,5/1/1997 00:00,647235
Douglas,5/1/1998 00:00,746899
Douglas,5/1/1999 00:00,779872
Douglas,5/1/2000 00:00,800025
Douglas,5/1/2001 00:00,681386
Douglas,5/1/2002 00:00,999181
Douglas,5/1/2003 00:00,786759
Douglas,5/1/2004 00:00,626338
Douglas,5/1/2005 00:00,708188
Douglas,5/1/2006 00:00,661984
Douglas,5/1/2007 00:00,617064
Douglas,5/1/2008 00:00,629225
Douglas,5/1/2009 00:00,636216
Douglas,5/1/2010 00:00,479719
Douglas,5/1/2011 00:00,446361
Douglas,5/1/2012 00:00,472833
Douglas,5/1/2013 00:00,502627
Douglas,5/1/2014 00:00,462718
Douglas,5/1/2015 00:00,489084
Douglas,5/1/2016 00:00,484403
Douglas,5/1/2017 00:00,488448
Douglas,5/1/2018 00:00,508070
Douglas,5/1/2019 00:00,416459
Douglas,6/1/1996 00:00,526463
Douglas,6/1/1997 00:00,598005
Douglas,6/1/1998 00:00,691759
Douglas,6/1/1999 00:00,735240
Douglas,6/1/2000 00:00,763533
Douglas,6/1/2001 00:00,631422
Douglas,6/1/2002 00:00,970050
Douglas,6/1/2003 00:00,706513
Douglas,6/1/2004 00:00,572580
Douglas,6/1/2005 00:00,640992
Douglas,6/1/2006 00:00,619724
Douglas,6/1/2007 00:00,529754
Douglas,6/1/2008 00:00,584833
Douglas,6/1/2009 00:00,580597
Douglas,6/1/2010 00:00,465927
Douglas,6/1/2011 00:00,422224
Douglas,6/1/2012 00:00,428631
Douglas,6/1/2013 00:00,487962
Douglas,6/1/2014 00:00,440126
Douglas,6/1/2015 00:00,446517
Douglas,6/1/2016 00:00,435955
Douglas,6/1/2017 00:00,451154
Douglas,6/1/2018 00:00,462938
Douglas,6/1/2019 00:00,415001
Douglas,7/1/1996 00:00,556640
Douglas,7/1/1997 00:00,626953
Douglas,7/1/1998 00:00,696226
Douglas,7/1/1999 00:00,771510
Douglas,7/1/2000 00:00,784815
Douglas,7/1/2001 00:00,653676
Douglas,7/1/2002 00:00,987075
Douglas,7/1/2003 00:00,623277
Douglas,7/1/2004 00:00,626431
Douglas,7/1/2005 00:00,654019
Douglas,7/1/2006 00:00,619206
Douglas,7/1/2007 00:00,535597
Douglas,7/1/2008 00:00,602938
Douglas,7/1/2009 00:00,627205
Douglas,7/1/2010 00:00,468741
Douglas,7/1/2011 00:00,432627
Douglas,7/1/2012 00:00,414943
Douglas,7/1/2013 00:00,499816
Douglas,7/1/2014 00:00,440054
Douglas,7/1/2015 00:00,453884
Douglas,7/1/2016 00:00,445120
Douglas,7/1/2017 00:00,478018
Douglas,7/1/2018 00:00,481250
Douglas,7/1/2019 00:00,443690
Douglas,8/1/1996 00:00,580194
Douglas,8/1/1997 00:00,616498
Douglas,8/1/1998 00:00,718980
Douglas,8/1/1999 00:00,758143
Douglas,8/1/2000 00:00,786492
Douglas,8/1/2001 00:00,674324
Douglas,8/1/2002 00:00,988069
Douglas,8/1/2003 00:00,674536
Douglas,8/1/2004 00:00,633409
Douglas,8/1/2005 00:00,689796
Douglas,8/1/2006 00:00,639094
Douglas,8/1/2007 00:00,572322
Douglas,8/1/2008 00:00,644585
Douglas,8/1/2009 00:00,517383
Douglas,8/1/2010 00:00,460016
Douglas,8/1/2011 00:00,453421
Douglas,8/1/2012 00:00,444985
Douglas,8/1/2013 00:00,544531
Douglas,8/1/2014 00:00,445985
Douglas,8/1/2015 00:00,489609
Douglas,8/1/2016 00:00,493064
Douglas,8/1/2017 00:00,528328
Douglas,8/1/2018 00:00,492809
Douglas,8/1/2019 00:00,479503
Douglas,9/1/1996 00:00,562549
Douglas,9/1/1997 00:00,596571
Douglas,9/1/1998 00:00,679815
Douglas,9/1/1999 00:00,731692
Douglas,9/1/2000 00:00,767027
Douglas,9/1/2001 00:00,491949
Douglas,9/1/2002 00:00,858176
Douglas,9/1/2003 00:00,635131
Douglas,9/1/2004 00:00,632201
Douglas,9/1/2005 00:00,634361
Douglas,9/1/2006 00:00,613293
Douglas,9/1/2007 00:00,583406
Douglas,9/1/2008 00:00,604322
Douglas,9/1/2009 00:00,488364
Douglas,9/1/2010 00:00,440788
Douglas,9/1/2011 00:00,415300
Douglas,9/1/2012 00:00,435655
Douglas,9/1/2013 00:00,516234
Douglas,9/1/2014 00:00,474621
Douglas,9/1/2015 00:00,458381
Douglas,9/1/2016 00:00,468102
Douglas,9/1/2017 00:00,515098
Douglas,9/1/2018 00:00,462004
Douglas,9/1/2019 00:00,439061
Eagle Pass,1/1/1996 00:00,811378
Eagle Pass,1/1/1997 00:00,783830
Eagle Pass,1/1/1998 00:00,887658
Eagle Pass,1/1/1999 00:00,918185
Eagle Pass,1/1/2000 00:00,1274807
Eagle Pass,1/1/2001 00:00,1083243
Eagle Pass,1/1/2002 00:00,1113045
Eagle Pass,1/1/2003 00:00,1084704
Eagle Pass,1/1/2004 00:00,1098087
Eagle Pass,1/1/2005 00:00,1152297
Eagle Pass,1/1/2006 00:00,1166579
Eagle Pass,1/1/2007 00:00,1006815
Eagle Pass,1/1/2008 00:00,996331
Eagle Pass,1/1/2009 00:00,1092764
Eagle Pass,1/1/2010 00:00,847601
Eagle Pass,1/1/2011 00:00,700335
Eagle Pass,1/1/2012 00:00,656950
Eagle Pass,1/1/2013 00:00,675765
Eagle Pass,1/1/2014 00:00,680375
Eagle Pass,1/1/2015 00:00,759451
Eagle Pass,1/1/2016 00:00,818557
Eagle Pass,1/1/2017 00:00,802686
Eagle Pass,1/1/2018 00:00,789166
Eagle Pass,1/1/2019 00:00,860778
Eagle Pass,1/1/2020 00:00,881931
Eagle Pass,10/1/1996 00:00,796487
Eagle Pass,10/1/1997 00:00,839188
Eagle Pass,10/1/1998 00:00,882585
Eagle Pass,10/1/1999 00:00,1062718
Eagle Pass,10/1/2000 00:00,1061102
Eagle Pass,10/1/2001 00:00,956986
Eagle Pass,10/1/2002 00:00,1042370
Eagle Pass,10/1/2003 00:00,1006194
Eagle Pass,10/1/2004 00:00,1070169
Eagle Pass,10/1/2005 00:00,1041618
Eagle Pass,10/1/2006 00:00,973384
Eagle Pass,10/1/2007 00:00,947718
Eagle Pass,10/1/2008 00:00,1046772
Eagle Pass,10/1/2009 00:00,921105
Eagle Pass,10/1/2010 00:00,817233
Eagle Pass,10/1/2011 00:00,656724
Eagle Pass,10/1/2012 00:00,630313
Eagle Pass,10/1/2013 00:00,685595
Eagle Pass,10/1/2014 00:00,758503
Eagle Pass,10/1/2015 00:00,785838
Eagle Pass,10/1/2016 00:00,796213
Eagle Pass,10/1/2017 00:00,812080
Eagle Pass,10/1/2018 00:00,811595
Eagle Pass,10/1/2019 00:00,843158
Eagle Pass,11/1/1996 00:00,809831
Eagle Pass,11/1/1997 00:00,841398
Eagle Pass,11/1/1998 00:00,894171
Eagle Pass,11/1/1999 00:00,1069615
Eagle Pass,11/1/2000 00:00,1072111
Eagle Pass,11/1/2001 00:00,1043899
Eagle Pass,11/1/2002 00:00,1130795
Eagle Pass,11/1/2003 00:00,1082519
Eagle Pass,11/1/2004 00:00,1053415
Eagle Pass,11/1/2005 00:00,1049119
Eagle Pass,11/1/2006 00:00,1017023
Eagle Pass,11/1/2007 00:00,1019198
Eagle Pass,11/1/2008 00:00,1068565
Eagle Pass,11/1/2009 00:00,863308
Eagle Pass,11/1/2010 00:00,693832
Eagle Pass,11/1/2011 00:00,646017
Eagle Pass,11/1/2012 00:00,649395
Eagle Pass,11/1/2013 00:00,675937
Eagle Pass,11/1/2014 00:00,769749
Eagle Pass,11/1/2015 00:00,790853
Eagle Pass,11/1/2016 00:00,777826
Eagle Pass,11/1/2017 00:00,799970
Eagle Pass,11/1/2018 00:00,870490
Eagle Pass,11/1/2019 00:00,863813
Eagle Pass,12/1/1996 00:00,913010
Eagle Pass,12/1/1997 00:00,918643
Eagle Pass,12/1/1998 00:00,984722
Eagle Pass,12/1/1999 00:00,1187077
Eagle Pass,12/1/2000 00:00,1234391
Eagle Pass,12/1/2001 00:00,1216728
Eagle Pass,12/1/2002 00:00,1388140
Eagle Pass,12/1/2003 00:00,1248390
Eagle Pass,12/1/2004 00:00,1258665
Eagle Pass,12/1/2005 00:00,1268577
Eagle Pass,12/1/2006 00:00,1203631
Eagle Pass,12/1/2007 00:00,1215780
Eagle Pass,12/1/2008 00:00,1217386
Eagle Pass,12/1/2009 00:00,954516
Eagle Pass,12/1/2010 00:00,793346
Eagle Pass,12/1/2011 00:00,718179
Eagle Pass,12/1/2012 00:00,768213
Eagle Pass,12/1/2013 00:00,777866
Eagle Pass,12/1/2014 00:00,853510
Eagle Pass,12/1/2015 00:00,885844
Eagle Pass,12/1/2016 00:00,859456
Eagle Pass,12/1/2017 00:00,874835
Eagle Pass,12/1/2018 00:00,873666
Eagle Pass,12/1/2019 00:00,954586
Eagle Pass,2/1/1996 00:00,755100
Eagle Pass,2/1/1997 00:00,762096
Eagle Pass,2/1/1998 00:00,803519
Eagle Pass,2/1/1999 00:00,857229
Eagle Pass,2/1/2000 00:00,1039326
Eagle Pass,2/1/2001 00:00,1017169
Eagle Pass,2/1/2002 00:00,1055886
Eagle Pass,2/1/2003 00:00,991587
Eagle Pass,2/1/2004 00:00,1023539
Eagle Pass,2/1/2005 00:00,974579
Eagle Pass,2/1/2006 00:00,1059925
Eagle Pass,2/1/2007 00:00,922216
Eagle Pass,2/1/2008 00:00,952176
Eagle Pass,2/1/2009 00:00,925032
Eagle Pass,2/1/2010 00:00,788350
Eagle Pass,2/1/2011 00:00,618684
Eagle Pass,2/1/2012 00:00,614762
Eagle Pass,2/1/2013 00:00,632406
Eagle Pass,2/1/2014 00:00,626418
Eagle Pass,2/1/2015 00:00,692368
Eagle Pass,2/1/2016 00:00,745392
Eagle Pass,2/1/2017 00:00,715425
Eagle Pass,2/1/2018 00:00,709574
Eagle Pass,2/1/2019 00:00,774024
Eagle Pass,2/1/2020 00:00,811908
Eagle Pass,3/1/1996 00:00,857938
Eagle Pass,3/1/1997 00:00,862995
Eagle Pass,3/1/1998 00:00,915948
Eagle Pass,3/1/1999 00:00,968810
Eagle Pass,3/1/2000 00:00,1125176
Eagle Pass,3/1/2001 00:00,1143683
Eagle Pass,3/1/2002 00:00,1220701
Eagle Pass,3/1/2003 00:00,1164652
Eagle Pass,3/1/2004 00:00,1111827
Eagle Pass,3/1/2005 00:00,1218687
Eagle Pass,3/1/2006 00:00,1210654
Eagle Pass,3/1/2007 00:00,1016051
Eagle Pass,3/1/2008 00:00,1139171
Eagle Pass,3/1/2009 00:00,925736
Eagle Pass,3/1/2010 00:00,906449
Eagle Pass,3/1/2011 00:00,705502
Eagle Pass,3/1/2012 00:00,668127
Eagle Pass,3/1/2013 00:00,720885
Eagle Pass,3/1/2014 00:00,738962
Eagle Pass,3/1/2015 00:00,804818
Eagle Pass,3/1/2016 00:00,849827
Eagle Pass,3/1/2017 00:00,827722
Eagle Pass,3/1/2018 00:00,864953
Eagle Pass,3/1/2019 00:00,935411
Eagle Pass,4/1/1996 00:00,835141
Eagle Pass,4/1/1997 00:00,829575
Eagle Pass,4/1/1998 00:00,891803
Eagle Pass,4/1/1999 00:00,944381
Eagle Pass,4/1/2000 00:00,1105785
Eagle Pass,4/1/2001 00:00,1169743
Eagle Pass,4/1/2002 00:00,1158589
Eagle Pass,4/1/2003 00:00,946037
Eagle Pass,4/1/2004 00:00,1046653
Eagle Pass,4/1/2005 00:00,1069318
Eagle Pass,4/1/2006 00:00,1161041
Eagle Pass,4/1/2007 00:00,997636
Eagle Pass,4/1/2008 00:00,1015192
Eagle Pass,4/1/2009 00:00,886428
Eagle Pass,4/1/2010 00:00,898384
Eagle Pass,4/1/2011 00:00,700007
Eagle Pass,4/1/2012 00:00,706215
Eagle Pass,4/1/2013 00:00,696827
Eagle Pass,4/1/2014 00:00,749000
Eagle Pass,4/1/2015 00:00,802320
Eagle Pass,4/1/2016 00:00,800371
Eagle Pass,4/1/2017 00:00,855966
Eagle Pass,4/1/2018 00:00,883081
Eagle Pass,4/1/2019 00:00,826566
Eagle Pass,5/1/1996 00:00,855895
Eagle Pass,5/1/1997 00:00,882113
Eagle Pass,5/1/1998 00:00,936285
Eagle Pass,5/1/1999 00:00,953877
Eagle Pass,5/1/2000 00:00,1090957
Eagle Pass,5/1/2001 00:00,1158321
Eagle Pass,5/1/2002 00:00,1205787
Eagle Pass,5/1/2003 00:00,1121493
Eagle Pass,5/1/2004 00:00,1112498
Eagle Pass,5/1/2005 00:00,1130921
Eagle Pass,5/1/2006 00:00,1109708
Eagle Pass,5/1/2007 00:00,1012888
Eagle Pass,5/1/2008 00:00,1103061
Eagle Pass,5/1/2009 00:00,924207
Eagle Pass,5/1/2010 00:00,871415
Eagle Pass,5/1/2011 00:00,703965
Eagle Pass,5/1/2012 00:00,686289
Eagle Pass,5/1/2013 00:00,734177
Eagle Pass,5/1/2014 00:00,762745
Eagle Pass,5/1/2015 00:00,829949
Eagle Pass,5/1/2016 00:00,848528
Eagle Pass,5/1/2017 00:00,855262
Eagle Pass,5/1/2018 00:00,882178
Eagle Pass,5/1/2019 00:00,866762
Eagle Pass,6/1/1996 00:00,812480
Eagle Pass,6/1/1997 00:00,821930
Eagle Pass,6/1/1998 00:00,867124
Eagle Pass,6/1/1999 00:00,920310
Eagle Pass,6/1/2000 00:00,1025789
Eagle Pass,6/1/2001 00:00,1121593
Eagle Pass,6/1/2002 00:00,1174557
Eagle Pass,6/1/2003 00:00,1069107
Eagle Pass,6/1/2004 00:00,1026966
Eagle Pass,6/1/2005 00:00,1069073
Eagle Pass,6/1/2006 00:00,1016740
Eagle Pass,6/1/2007 00:00,954505
Eagle Pass,6/1/2008 00:00,1056841
Eagle Pass,6/1/2009 00:00,878257
Eagle Pass,6/1/2010 00:00,785342
Eagle Pass,6/1/2011 00:00,666684
Eagle Pass,6/1/2012 00:00,661758
Eagle Pass,6/1/2013 00:00,700439
Eagle Pass,6/1/2014 00:00,735096
Eagle Pass,6/1/2015 00:00,786590
Eagle Pass,6/1/2016 00:00,791113
Eagle Pass,6/1/2017 00:00,794726
Eagle Pass,6/1/2018 00:00,852606
Eagle Pass,6/1/2019 00:00,877153
Eagle Pass,7/1/1996 00:00,827491
Eagle Pass,7/1/1997 00:00,835011
Eagle Pass,7/1/1998 00:00,874878
Eagle Pass,7/1/1999 00:00,935580
Eagle Pass,7/1/2000 00:00,1076886
Eagle Pass,7/1/2001 00:00,1149230
Eagle Pass,7/1/2002 00:00,1197997
Eagle Pass,7/1/2003 00:00,1106552
Eagle Pass,7/1/2004 00:00,1149401
Eagle Pass,7/1/2005 00:00,1209890
Eagle Pass,7/1/2006 00:00,1109123
Eagle Pass,7/1/2007 00:00,1013474
Eagle Pass,7/1/2008 00:00,1103558
Eagle Pass,7/1/2009 00:00,954192
Eagle Pass,7/1/2010 00:00,770427
Eagle Pass,7/1/2011 00:00,720109
Eagle Pass,7/1/2012 00:00,728692
Eagle Pass,7/1/2013 00:00,757053
Eagle Pass,7/1/2014 00:00,796636
Eagle Pass,7/1/2015 00:00,837646
Eagle Pass,7/1/2016 00:00,803383
Eagle Pass,7/1/2017 00:00,893219
Eagle Pass,7/1/2018 00:00,910336
Eagle Pass,7/1/2019 00:00,935685
Eagle Pass,8/1/1996 00:00,323046
Eagle Pass,8/1/1997 00:00,824963
Eagle Pass,8/1/1998 00:00,878509
Eagle Pass,8/1/1999 00:00,924996
Eagle Pass,8/1/2000 00:00,1062488
Eagle Pass,8/1/2001 00:00,1111185
Eagle Pass,8/1/2002 00:00,1192664
Eagle Pass,8/1/2003 00:00,1069683
Eagle Pass,8/1/2004 00:00,1052564
Eagle Pass,8/1/2005 00:00,1071763
Eagle Pass,8/1/2006 00:00,990281
Eagle Pass,8/1/2007 00:00,1018668
Eagle Pass,8/1/2008 00:00,1063490
Eagle Pass,8/1/2009 00:00,941069
Eagle Pass,8/1/2010 00:00,814073
Eagle Pass,8/1/2011 00:00,681492
Eagle Pass,8/1/2012 00:00,692408
Eagle Pass,8/1/2013 00:00,737410
Eagle Pass,8/1/2014 00:00,775942
Eagle Pass,8/1/2015 00:00,805478
Eagle Pass,8/1/2016 00:00,798641
Eagle Pass,8/1/2017 00:00,811171
Eagle Pass,8/1/2018 00:00,893770
Eagle Pass,8/1/2019 00:00,894093
Eagle Pass,9/1/1996 00:00,771326
Eagle Pass,9/1/1997 00:00,783840
Eagle Pass,9/1/1998 00:00,812838
Eagle Pass,9/1/1999 00:00,928302
Eagle Pass,9/1/2000 00:00,1029555
Eagle Pass,9/1/2001 00:00,923404
Eagle Pass,9/1/2002 00:00,1056296
Eagle Pass,9/1/2003 00:00,953323
Eagle Pass,9/1/2004 00:00,984322
Eagle Pass,9/1/2005 00:00,973454
Eagle Pass,9/1/2006 00:00,966906
Eagle Pass,9/1/2007 00:00,923494
Eagle Pass,9/1/2008 00:00,1028082
Eagle Pass,9/1/2009 00:00,861265
Eagle Pass,9/1/2010 00:00,745919
Eagle Pass,9/1/2011 00:00,634493
Eagle Pass,9/1/2012 00:00,636019
Eagle Pass,9/1/2013 00:00,674613
Eagle Pass,9/1/2014 00:00,717726
Eagle Pass,9/1/2015 00:00,764578
Eagle Pass,9/1/2016 00:00,755147
Eagle Pass,9/1/2017 00:00,763146
Eagle Pass,9/1/2018 00:00,828531
Eagle Pass,9/1/2019 00:00,836386
El Paso,1/1/1996 00:00,4550013
El Paso,1/1/1997 00:00,5350923
El Paso,1/1/1998 00:00,5213977
El Paso,1/1/1999 00:00,5706650
El Paso,1/1/2000 00:00,5727237
El Paso,1/1/2001 00:00,6237947
El Paso,1/1/2002 00:00,4115757
El Paso,1/1/2003 00:00,4102214
El Paso,1/1/2004 00:00,4432997
El Paso,1/1/2005 00:00,4384322
El Paso,1/1/2006 00:00,4590153
El Paso,1/1/2007 00:00,4070600
El Paso,1/1/2008 00:00,4036347
El Paso,1/1/2009 00:00,3172734
El Paso,1/1/2010 00:00,3017404
El Paso,1/1/2011 00:00,2738830
El Paso,1/1/2012 00:00,2730234
El Paso,1/1/2013 00:00,2796266
El Paso,1/1/2014 00:00,3107679
El Paso,1/1/2015 00:00,3238302
El Paso,1/1/2016 00:00,3426626
El Paso,1/1/2017 00:00,3469557
El Paso,1/1/2018 00:00,3586900
El Paso,1/1/2019 00:00,3603804
El Paso,1/1/2020 00:00,3248151
El Paso,10/1/1996 00:00,5452483
El Paso,10/1/1997 00:00,5400696
El Paso,10/1/1998 00:00,5708111
El Paso,10/1/1999 00:00,6044715
El Paso,10/1/2000 00:00,5964625
El Paso,10/1/2001 00:00,3854325
El Paso,10/1/2002 00:00,4195638
El Paso,10/1/2003 00:00,4534557
El Paso,10/1/2004 00:00,4458593
El Paso,10/1/2005 00:00,4620590
El Paso,10/1/2006 00:00,4335102
El Paso,10/1/2007 00:00,3925655
El Paso,10/1/2008 00:00,3920402
